Text,Label,ID,Offsets,,,
"Our direct factory relationships, e-commerce focus, and nimble production process uniquely enable us to deliver remarkable quality and affordability.",None,article_00639.pre.xmi:029,[],,,
Quality of Materials,None,article_00639.pre.xmi:030,[],,,
They say quality is in the details - and high-end retail furniture prices reflect these inputs.,None,article_00639.pre.xmi:031,[],,,
"Through our differentiated approach, we can offer high-quality materials without substantially inflating prices.",None,article_00639.pre.xmi:032,[],,,
Customization,None,article_00639.pre.xmi:033,[],,,
We offer unique customization options on nearly all of our designs -,None,article_00639.pre.xmi:034,[],,,
which are even more unique at Interior Define prices.,None,article_00639.pre.xmi:035,[],,,
We understand that everyone has a unique space and a unique design aesthetic.,None,article_00639.pre.xmi:036,[],,,
"If you do not see the size or configuration you need, please let us know.",None,article_00639.pre.xmi:037,[],,,
"Because every piece is made-to-order, we accommodate a wide variety of custom requests (customizing to the inch, if requested).",None,article_00639.pre.xmi:038,[],,,
We strive to make the customization process as easy (and fun) as possible.,None,article_00639.pre.xmi:039,[],,,
All of our fabric options are priced exactly the same.,None,article_00639.pre.xmi:040,[],,,
"We also offer alternate cushion-fill and custom leg options (including an assortment of wood, steel, and brass legs).",None,article_00639.pre.xmi:041,[],,,
Call us for more information.,None,article_00639.pre.xmi:042,[],,,
Made to Order,None,article_00639.pre.xmi:043,[],,,
"We hand-craft each piece, after you order.",None,article_00639.pre.xmi:044,[],,,
The result is high-quality furniture made just for you.,None,article_00639.pre.xmi:045,[],,,
"Because we make everything to order, delivery takes longer than ""off the shelf"" options carried by mainstream retailers.",None,article_00639.pre.xmi:046,[],,,
"If you need a sofa in a week or two, then by all means, do what you gotta do!",None,article_00639.pre.xmi:047,[],,,
"However, we believe good things are worth the (modest) wait - and we know good things come to those who define.",None,article_00639.pre.xmi:048,[],,,
Our Guideshop,None,article_00639.pre.xmi:049,[],,,
We're strong believers in e-commerce.,None,article_00639.pre.xmi:050,[],,,
"It's efficient, nimble, and convenient.",None,article_00639.pre.xmi:051,[],,,
"We get to pass that along to our customers in our made-to-order, attainable designs.",None,article_00639.pre.xmi:052,[],,,
"But we're still humans after all, and nothing can replace the feeling of security and genuine give and take of a face-to-face conversation.",None,article_00639.pre.xmi:053,[],,,
"Having a physical location allows us to answer your questions in person and, even more importantly, allows us to collect your feedback -- which we actively incorporate into our designs and product options.",None,article_00639.pre.xmi:054,[],,,
"So if you're in Chicago, come by for a visit.",None,article_00639.pre.xmi:055,[],,,
We'd be thrilled to show you an assortment of our pieces and walk you through our custom options.,None,article_00639.pre.xmi:056,[],,,
We're located in Lincoln Park at 833 W. Armitage.,None,article_00639.pre.xmi:057,[],,,
"We're here every day of the week since, to be candid, the guideshop doubles as our headquarters.",None,article_00639.pre.xmi:058,[],,,
Oh how we love efficiency.,None,article_00639.pre.xmi:059,[],,,
LOCATION:,None,article_00639.pre.xmi:060,[],,,
All you need to know,None,article_00640.pre.xmi:001,[],,,
"MergeLane discovers, accelerates and invests in exceptional women and the companies they run.",None,article_00640.pre.xmi:002,[],,,
MergeLane is broadening the onramp for women at key stages of the startup and innovation ecosystem.,About,article_00640.pre.xmi:003,"[{u'text': u'MergeLane', u'endOffset': 9, u'beginOffset': 0, u'label': u'Company'}, {u'text': u'women', u'endOffset': 44, u'beginOffset': 39, u'label': u'MarketProfile'}]",,,
MergeLane accelerates high-potential female leaders and startups with at least one female in leadership.,None,article_00640.pre.xmi:004,[],,,
The MergeLane platform currently comprises four main pillars.,None,article_00640.pre.xmi:005,[],,,
MergeLane Accelerator,None,article_00640.pre.xmi:006,[],,,
MergeLane runs one 12-week accelerator each year that pairs a select cohort of high-growth startups with industry-leading mentors to dramatically increase the startupsâ growth trajectory.,None,article_00640.pre.xmi:007,[],,,
"Accelerator companies may receive up to $120,000 in MergeLane investment.",None,article_00640.pre.xmi:008,[],,,
Leadership Camp,None,article_00640.pre.xmi:009,[],,,
"MergeLane runs intensive three-day Leadership Camps for women leaders in startups, industry, and nonprofits designed to accelerate participantsâ growth as innovative leaders.",None,article_00640.pre.xmi:010,[],,,
MergeLane Fund,None,article_00640.pre.xmi:011,[],,,
The MergeLane Fund invests in outstanding female-led companies outside the accelerator cohort.,About,article_00640.pre.xmi:012,"[{u'text': u'The MergeLane Fund', u'endOffset': 18, u'beginOffset': 0, u'label': u'Company'}, {u'text': u'female-led companies', u'endOffset': 62, u'beginOffset': 42, u'label': u'MarketProfile'}]",,,
High-quality Content,None,article_00640.pre.xmi:013,[],,,
"MergeLane is educating thousands of leaders and companies around the world through informative content, podcasts, speaking, and events.",None,article_00640.pre.xmi:014,[],,,
"MergeLane has 37 portfolio companies, including 27 accelerator cohort alumni.",None,article_00640.pre.xmi:015,[],,,
"In sum, MergeLaneâs accelerator cohorts have raised $20.6 million in funding and created 432 jobs, including 39 leadership roles for women.",None,article_00640.pre.xmi:016,[],,,
MergeLaneâs âWhyâ,None,article_00640.pre.xmi:017,[],,,
Our motivation is two-fold.,None,article_00640.pre.xmi:018,[],,,
"First, there are far fewer women in startups than we would expect.",None,article_00640.pre.xmi:019,[],,,
"We believe diverse companies are stronger companies, and we want to help narrow the gap.",None,article_00640.pre.xmi:020,[],,,
"Second, data overwhelmingly shows that venture-backed, female-run companies produce higher returns.",None,article_00640.pre.xmi:021,[],,,
This investment thesis and our belief in diversity propel our commitment to MergeLane.,None,article_00640.pre.xmi:022,[],,,
We feel compelled to promote exceptional women leaders and the companies they run until it is no longer necessary.,None,article_00640.pre.xmi:023,[],,,
We want to make MergeLane obsolete.,None,article_00640.pre.xmi:024,[],,,
We will accomplish MergeLaneâs goals through openness and inclusiveness.Hear what leaders and past particpants say at  MergeLane Testimonials .,None,article_00640.pre.xmi:025,[],,,
Find Out More About MergeLane,None,article_00640.pre.xmi:026,[],,,
"WHEN IT COMES TO YOUR HEALTHCARE,",None,article_00641.pre.xmi:001,[],,,
TRUST IS EVERYTHING.,None,article_00641.pre.xmi:002,[],,,
WHY we do what we do,None,article_00641.pre.xmi:003,[],,,
"Michigan no-fault auto accidents, TBI + SCI care, certified wound care, and more",None,article_00641.pre.xmi:004,[],,,
"community integration, individualized companion services",None,article_00641.pre.xmi:005,[],,,
"specialized in-home health care, g-tube management, vent + trach maintenance",None,article_00641.pre.xmi:006,[],,,
ABA therapy for children diagnosed with an autism spectrum disorder,None,article_00641.pre.xmi:007,[],,,
"assistance with bathing, dressing, bills, transportation, meal prep and more",None,article_00641.pre.xmi:008,[],,,
People Usually Search Keywords: Attendant Care Services MI | Catastrophic Care Services | Centria Healthcare MI | Home Healthcare MI | In Home Senior Care MI | In Home Workers Comp Injury Care | Pediatric Home Healthcare MI | Private Duty Nursing MI | Spinal Cord Injury Care MI | Supportive Living Services MI | Traumatic Brain Injury Home Care MI,None,article_00641.pre.xmi:009,[],,,
"Centria Healthcare provides a broad range of clinical and non-clinical home healthcare specialties, including catastrophic injury specialists (Traumatic Brain Injury and Spinal Cord Injury), private duty nurses, senior care specialists with Alzheimer's and Dementia experience and more to residents throughout Michigan, including Auburn Hills, Berkley, Beverly Hills, Bingham Farms, Birmingham, Bloomfield, Bloomfield Hills, Brandon, Clarkston, Clawson, Commerce Township, Farmington, Farmington Hills, Ferndale, Hazel Park, Highland, Holly, Huntington Woods, Independence Township, Keego Harbor, Lake Angelus, Lathrup Village, Milford, Novi, Oak Park, Orchard Lake, Ortonville, Pleasant Ridge, Pontiac, Rochester, Rochester Hills, South Lyon, Southfield, Sylvan Lake, Troy, Walled Lake, West Bloomfield, White Lake Township, Wixom, Wolverine Lake and more!",About,article_00641.pre.xmi:010,"[{u'text': 'Centria Healthcare', u'endOffset': 18, u'beginOffset': 0, u'label': u'Company'}, {u'text': 'clinical and non-clinical home healthcare specialties', u'endOffset': 98, u'beginOffset': 45, u'label': u'ProductService'}, {u'text': 'Michigan, including Auburn Hills, Berkley, Beverly Hills, Bingham Farms, Birmingham, Bloomfield, Bloomfield Hills, Brandon, Clarkston, Clawson, Commerce Township, Farmington, Farmington Hills, Ferndale, Hazel Park, Highland, Holly, Huntington Woods, Independence Township, Keego Harbor, Lake Angelus, Lathrup Village, Milford, Novi, Oak Park, Orchard Lake, Ortonville, Pleasant Ridge, Pontiac, Rochester, Rochester Hills, South Lyon, Southfield, Sylvan Lake, Troy, Walled Lake, West Bloomfield, White Lake Township, Wixom, Wolverine Lake', u'endOffset': 847, u'beginOffset': 310, u'label': u'MarketLocation'}]",,,
About Us,None,article_00642.pre.xmi:001,[],,,
Missions,None,article_00642.pre.xmi:002,[],,,
We believe everyone should be part of the financial revolution.,None,article_00642.pre.xmi:003,[],,,
